,r,señal,FFF,Limit,In,Z,Big Z,xpos,xneg,ypos,yneg,Rho,delta0 = 0.001 h0 = 228.57142857142858 h1 = -2714.2857142857138 h2 = 37142.857142857145 h3 = -900000.0 h4 = 800000.0
2474,32.2,0.23304,0,25,1,115,0.040989413988657845,-14.154329173166929,27.919089012517382,5.02787558685446,5.02787558685446,0.28,-2.1788955170208124e-07
2475,33.35,0.11448,0,25,1,115,0.040989413988657845,-15.067511700468021,28.608449235048674,5.02787558685446,5.02787558685446,0.29000000000000004,-2.077833363751981e-07
2476,34.5,0.06776,0,25,1,115,0.040989413988657845,-15.980694227769114,29.29780945757997,5.02787558685446,5.02787558685446,0.3,-1.9880530470933673e-07
2477,35.65,0.053725,0,25,1,115,0.040989413988657845,-16.893876755070206,29.98716968011126,5.02787558685446,5.02787558685446,0.31,-1.907428717828754e-07
2478,36.8,0.049010000000000005,0,25,1,115,0.040989413988657845,-17.8070592823713,30.676529902642557,5.02787558685446,5.02787558685446,0.31999999999999995,-1.8343216142668006e-07
2479,37.95,0.046858,0,25,1,115,0.040989413988657845,-18.72024180967239,31.36589012517385,5.02787558685446,5.02787558685446,0.33,-1.7674499461644016e-07
2480,39.1,0.045492000000000005,0,25,1,115,0.040989413988657845,-19.63342433697348,32.05525034770514,5.02787558685446,5.02787558685446,0.34,-1.7057988949925435e-07
2481,40.25,0.044293,0,25,1,115,0.040989413988657845,-20.546606864274573,32.74461057023643,5.02787558685446,5.02787558685446,0.35,-1.6485546955917847e-07
2482,43.7,0.040847,0,25,1,115,0.040989413988657845,-23.28615444617785,34.812691237830315,5.02787558685446,5.02787558685446,0.38,-1.497252794068325e-07
2483,47.15,0.038004,0,25,1,115,0.040989413988657845,-26.025702028081128,36.8807719054242,5.02787558685446,5.02787558685446,0.41,-1.3678799709123446e-07
2484,50.6,0.035133,0,25,1,115,0.040989413988657845,-28.765249609984405,38.94885257301807,5.02787558685446,5.02787558685446,0.44,-1.2531546248296865e-07
2485,54.05,0.032376999999999996,0,25,1,115,0.040989413988657845,-31.50479719188768,41.016933240611955,5.02787558685446,5.02787558685446,0.47,-1.148591959977899e-07
2486,57.5,0.029528,0,25,1,115,0.040989413988657845,-34.24434477379096,43.08501390820584,5.02787558685446,5.02787558685446,0.5,-1.0512997072600533e-07
2487,60.95,0.026913,0,25,1,115,0.040989413988657845,-36.98389235569423,45.15309457579971,5.02787558685446,5.02787558685446,0.53,-9.593352937186181e-08
2488,64.4,0.024744,0,25,1,115,0.040989413988657845,-39.72343993759751,47.221175243393596,5.02787558685446,5.02787558685446,0.56,-8.713682404746528e-08
2489,67.85,0.022678,0,25,1,115,0.040989413988657845,-42.462987519500786,49.28925591098748,5.02787558685446,5.02787558685446,0.59,-7.864437337398424e-08
2490,71.3,0.020916,0,25,1,115,0.040989413988657845,-45.20253510140406,51.357336578581354,5.02787558685446,5.02787558685446,0.62,-7.038762285700812e-08
2491,74.75,0.019412000000000002,0,25,1,115,0.040989413988657845,-47.94208268330734,53.425417246175236,5.02787558685446,5.02787558685446,0.65,-6.231608142707323e-08
2492,78.2,0.018057,0,25,1,115,0.040989413988657845,-50.681630265210615,55.49349791376912,5.02787558685446,5.02787558685446,0.68,-5.439093465721356e-08
2493,80.5,0.017213,0,25,1,115,0.040989413988657845,-52.5079953198128,56.8722183588317,5.02787558685446,5.02787558685446,0.7,-4.9174365605365105e-08
2494,-109.25,0.012765,0,50,1,115,0.040989413988657845,82.7232267037552,-63.922776911076454,10.05575117370892,10.05575117370892,0.95,-2.264148934701892e-07
2495,-106.95,0.013347,0,50,1,115,0.040989413988657845,81.34450625869262,-62.09641185647427,10.05575117370892,10.05575117370892,0.93,-2.3312121793242168e-07
2496,-103.5,0.014225999999999999,0,50,1,115,0.040989413988657845,79.27642559109874,-59.35686427457099,10.05575117370892,10.05575117370892,0.9,-2.435034129177694e-07
2497,-100.05,0.015328,0,50,1,115,0.040989413988657845,77.20834492350485,-56.617316692667714,10.05575117370892,10.05575117370892,0.87,-2.543361656556601e-07
2498,-96.6,0.016418000000000002,0,50,1,115,0.040989413988657845,75.14026425591098,-53.87776911076444,10.05575117370892,10.05575117370892,0.84,-2.657028955728584e-07
2499,-93.15,0.017678,0,50,1,115,0.040989413988657845,73.0721835883171,-51.13822152886116,10.05575117370892,10.05575117370892,0.81,-2.777101459778245e-07
2500,-89.7,0.019053,0,50,1,115,0.040989413988657845,71.00410292072321,-48.398673946957885,10.05575117370892,10.05575117370892,0.78,-2.9049136011609154e-07
2501,-86.25,0.020513,0,50,1,115,0.040989413988657845,68.93602225312934,-45.65912636505461,10.05575117370892,10.05575117370892,0.75,-3.0421549170686065e-07
2502,-82.8,0.022199,0,50,1,115,0.040989413988657845,66.86794158553546,-42.91957878315133,10.05575117370892,10.05575117370892,0.72,-3.1910339462557255e-07
2503,-79.35,0.02377,0,50,1,115,0.040989413988657845,64.79986091794157,-40.180031201248056,10.05575117370892,10.05575117370892,0.69,-3.3544341888336934e-07
2504,-75.9,0.025373,0,50,1,115,0.040989413988657845,62.7317802503477,-37.44048361934478,10.05575117370892,10.05575117370892,0.66,-3.5362211056579333e-07
2505,-72.45,0.027173000000000003,0,50,1,115,0.040989413988657845,60.663699582753814,-34.7009360374415,10.05575117370892,10.05575117370892,0.63,-3.741649049475452e-07
2506,-69.0,0.029095,0,50,1,115,0.040989413988657845,58.59561891515994,-31.961388455538227,10.05575117370892,10.05575117370892,0.6,-3.978078937838135e-07
2507,-67.85,0.029872000000000003,0,50,1,115,0.040989413988657845,57.90625869262865,-31.048205928237135,10.05575117370892,10.05575117370892,0.59,-4.065478258156284e-07
2508,-66.7,0.030619999999999998,0,50,1,115,0.040989413988657845,57.21689847009735,-30.135023400936042,10.05575117370892,10.05575117370892,0.5800000000000001,-4.15794875161003e-07
2509,-65.55,0.031554,0,50,1,115,0.040989413988657845,56.527538247566056,-29.22184087363495,10.05575117370892,10.05575117370892,0.57,-4.256057012717322e-07
2510,-64.4,0.03308,0,50,1,115,0.040989413988657845,55.838178025034765,-28.308658346333857,10.05575117370892,10.05575117370892,0.56,-4.3604515036116074e-07
2511,-63.25,0.03734,0,50,1,115,0.040989413988657845,55.14881780250347,-27.395475819032765,10.05575117370892,10.05575117370892,0.55,-4.4718802835448246e-07
2512,-62.1,0.052614999999999995,0,50,1,115,0.040989413988657845,54.459457579972174,-26.482293291731672,10.05575117370892,10.05575117370892,0.54,-4.591211637713496e-07
2513,-60.95,0.094059,0,50,1,115,0.040989413988657845,53.77009735744088,-25.56911076443058,10.05575117370892,10.05575117370892,0.53,-4.71945667883631e-07
2514,-59.8,0.16635,0,50,1,115,0.040989413988657845,53.08073713490959,-24.655928237129487,10.05575117370892,10.05575117370892,0.52,-4.857797160617127e-07
2515,-58.65,0.26433,0,50,1,115,0.040989413988657845,52.3913769123783,-23.742745709828398,10.05575117370892,10.05575117370892,0.51,-5.007626766850341e-07
2516,-57.5,0.37001,0,50,1,115,0.040989413988657845,51.70201668984701,-22.829563182527306,10.05575117370892,10.05575117370892,0.5,-5.170594887590943e-07
2517,-56.35,0.48047,0,50,1,115,0.040989413988657845,51.01265646731571,-21.916380655226213,10.05575117370892,10.05575117370892,0.49,-5.348671525707185e-07
2518,-55.2,0.59267,0,50,1,115,0.040989413988657845,50.323296244784416,-21.00319812792512,10.05575117370892,10.05575117370892,0.48000000000000004,-5.544222442730072e-07
2519,-54.05,0.69843,0,50,1,115,0.040989413988657845,49.633936022253124,-20.090015600624028,10.05575117370892,10.05575117370892,0.47,-5.760119450464105e-07
2520,-52.9,0.78682,0,50,1,115,0.040989413988657845,48.94457579972183,-19.176833073322936,10.05575117370892,10.05575117370892,0.45999999999999996,-5.999868252063092e-07
2521,-51.75,0.8409200000000001,0,50,1,115,0.040989413988657845,48.25521557719053,-18.263650546021843,10.05575117370892,10.05575117370892,0.45,-6.267793574690581e-07
2522,-50.6,0.8644700000000001,0,50,1,115,0.040989413988657845,47.56585535465924,-17.35046801872075,10.05575117370892,10.05575117370892,0.44,-6.569297205958877e-07
2523,-49.45,0.87023,0,50,1,115,0.040989413988657845,46.87649513212795,-16.437285491419658,10.05575117370892,10.05575117370892,0.43000000000000005,-6.91118822061378e-07
2524,-48.3,0.8712700000000001,0,50,1,115,0.040989413988657845,46.18713490959666,-15.524102964118567,10.05575117370892,10.05575117370892,0.42,-7.302175058970258e-07
2525,-47.15,0.87277,0,50,1,115,0.040989413988657845,45.497774687065366,-14.610920436817475,10.05575117370892,10.05575117370892,0.41,-7.753547861390079e-07
2526,-46.0,0.87277,0,50,1,115,0.040989413988657845,44.80841446453407,-13.697737909516382,10.05575117370892,10.05575117370892,0.4,-8.28018549389167e-07
2527,-42.55,0.87225,0,50,1,115,0.040989413988657845,42.74033379694019,-10.958190327613107,10.05575117370892,10.05575117370892,0.37,-1.0552024559192954e-06
2528,-39.1,0.8712,0,50,1,115,0.040989413988657845,40.67225312934631,-8.218642745709829,10.05575117370892,10.05575117370892,0.34,-1.4942793205086136e-06
2529,-35.65,0.8715,0,50,1,115,0.040989413988657845,38.60417246175243,-5.479095163806553,10.05575117370892,10.05575117370892,0.31,-2.603012422549599e-06
2530,-32.2,0.87225,0,50,1,115,0.040989413988657845,36.53609179415855,-2.7395475819032766,10.05575117370892,10.05575117370892,0.28,-7.78457103474929e-06
2531,-28.75,0.873,0,50,1,115,0.040989413988657845,34.46801112656467,0.0,10.05575117370892,10.05575117370892,0.25,-83.6169401805669
2532,-25.3,0.87359,0,50,1,115,0.040989413988657845,32.399930458970786,2.0680806675938803,10.05575117370892,10.05575117370892,0.22,-113.91297517579227
2533,-21.85,0.87389,0,50,1,115,0.040989413988657845,30.331849791376907,4.136161335187761,10.05575117370892,10.05575117370892,0.19,-73.31967462542792
2534,-18.4,0.8731399999999999,0,50,1,115,0.040989413988657845,28.263769123783028,6.2042420027816405,10.05575117370892,10.05575117370892,0.15999999999999998,-43.71838091462344
2535,-14.95,0.8710399999999999,0,50,1,115,0.040989413988657845,26.19568845618915,8.272322670375521,10.05575117370892,10.05575117370892,0.13,-23.373517468639314
2536,-11.5,0.8712700000000001,0,50,1,115,0.040989413988657845,24.127607788595267,10.3404033379694,10.05575117370892,10.05575117370892,0.1,-10.549503953205926
2537,-8.05,0.8697,0,50,1,115,0.040989413988657845,22.059527121001388,12.408484005563281,10.05575117370892,10.05575117370892,0.07,-3.5107596790304334
2538,-4.6,0.86866,0,50,1,115,0.040989413988657845,19.99144645340751,14.476564673157162,10.05575117370892,10.05575117370892,0.039999999999999994,-0.5217038887103564
2539,-1.15,0.86866,0,50,1,115,0.040989413988657845,17.923365785813626,16.544645340751043,10.05575117370892,10.05575117370892,0.009999999999999998,0.15324419324714295
2540,0.0,0.86836,0,50,1,115,0.040989413988657845,17.234005563282334,17.234005563282334,10.05575117370892,10.05575117370892,0.0,0.16395765486789524
2541,1.15,0.86761,0,50,1,115,0.040989413988657845,16.544645340751043,17.923365785813626,10.05575117370892,10.05575117370892,0.009999999999999998,0.15324419324714295
2542,4.6,0.86941,0,50,1,115,0.040989413988657845,14.476564673157162,19.99144645340751,10.05575117370892,10.05575117370892,0.039999999999999994,-0.5217038887103564
2543,8.05,0.86895,0,50,1,115,0.040989413988657845,12.408484005563281,22.059527121001388,10.05575117370892,10.05575117370892,0.07,-3.5107596790304334
2544,11.5,0.8710399999999999,0,50,1,115,0.040989413988657845,10.3404033379694,24.127607788595267,10.05575117370892,10.05575117370892,0.1,-10.549503953205926
2545,14.95,0.8720899999999999,0,50,1,115,0.040989413988657845,8.272322670375521,26.19568845618915,10.05575117370892,10.05575117370892,0.13,-23.373517468639314
2546,18.4,0.87359,0,50,1,115,0.040989413988657845,6.2042420027816405,28.263769123783028,10.05575117370892,10.05575117370892,0.15999999999999998,-43.71838091462344
2547,21.85,0.8729100000000001,0,50,1,115,0.040989413988657845,4.136161335187761,30.331849791376907,10.05575117370892,10.05575117370892,0.19,-73.31967462542792
2548,25.3,0.87284,0,50,1,115,0.040989413988657845,2.0680806675938803,32.399930458970786,10.05575117370892,10.05575117370892,0.22,-113.91297517579227
2549,28.75,0.8726799999999999,0,50,1,115,0.040989413988657845,0.0,34.46801112656467,10.05575117370892,10.05575117370892,0.25,-83.6169401805669
2550,32.2,0.8723200000000001,0,50,1,115,0.040989413988657845,-2.7395475819032766,36.53609179415855,10.05575117370892,10.05575117370892,0.28,-7.78457103474929e-06
2551,35.65,0.87179,0,50,1,115,0.040989413988657845,-5.479095163806553,38.60417246175243,10.05575117370892,10.05575117370892,0.31,-2.603012422549599e-06
2552,39.1,0.8712700000000001,0,50,1,115,0.040989413988657845,-8.218642745709829,40.67225312934631,10.05575117370892,10.05575117370892,0.34,-1.4942793205086136e-06
2553,42.55,0.8715700000000001,0,50,1,115,0.040989413988657845,-10.958190327613107,42.74033379694019,10.05575117370892,10.05575117370892,0.37,-1.0552024559192954e-06
2554,46.0,0.87255,0,50,1,115,0.040989413988657845,-13.697737909516382,44.80841446453407,10.05575117370892,10.05575117370892,0.4,-8.28018549389167e-07
2555,47.15,0.87359,0,50,1,115,0.040989413988657845,-14.610920436817475,45.497774687065366,10.05575117370892,10.05575117370892,0.41,-7.753547861390079e-07
2556,48.3,0.87261,0,50,1,115,0.040989413988657845,-15.524102964118567,46.18713490959666,10.05575117370892,10.05575117370892,0.42,-7.302175058970258e-07
2557,49.45,0.87255,0,50,1,115,0.040989413988657845,-16.437285491419658,46.87649513212795,10.05575117370892,10.05575117370892,0.43000000000000005,-6.91118822061378e-07
2558,50.6,0.86731,0,50,1,115,0.040989413988657845,-17.35046801872075,47.56585535465924,10.05575117370892,10.05575117370892,0.44,-6.569297205958877e-07
2559,51.75,0.8472,0,50,1,115,0.040989413988657845,-18.263650546021843,48.25521557719053,10.05575117370892,10.05575117370892,0.45,-6.267793574690581e-07
2560,52.9,0.79833,0,50,1,115,0.040989413988657845,-19.176833073322936,48.94457579972183,10.05575117370892,10.05575117370892,0.45999999999999996,-5.999868252063092e-07
2561,54.05,0.7184699999999999,0,50,1,115,0.040989413988657845,-20.090015600624028,49.633936022253124,10.05575117370892,10.05575117370892,0.47,-5.760119450464105e-07
2562,55.2,0.61728,0,50,1,115,0.040989413988657845,-21.00319812792512,50.323296244784416,10.05575117370892,10.05575117370892,0.48000000000000004,-5.544222442730072e-07
2563,56.35,0.509,0,50,1,115,0.040989413988657845,-21.916380655226213,51.01265646731571,10.05575117370892,10.05575117370892,0.49,-5.348671525707185e-07
2564,57.5,0.39712,0,50,1,115,0.040989413988657845,-22.829563182527306,51.70201668984701,10.05575117370892,10.05575117370892,0.5,-5.170594887590943e-07
2565,58.65,0.28673000000000004,0,50,1,115,0.040989413988657845,-23.742745709828398,52.3913769123783,10.05575117370892,10.05575117370892,0.51,-5.007626766850341e-07
2566,59.8,0.18461,0,50,1,115,0.040989413988657845,-24.655928237129487,53.08073713490959,10.05575117370892,10.05575117370892,0.52,-4.857797160617127e-07
2567,60.95,0.10447000000000001,0,50,1,115,0.040989413988657845,-25.56911076443058,53.77009735744088,10.05575117370892,10.05575117370892,0.53,-4.71945667883631e-07
2568,62.1,0.059026999999999996,0,50,1,115,0.040989413988657845,-26.482293291731672,54.459457579972174,10.05575117370892,10.05575117370892,0.54,-4.591211637713496e-07
2569,63.25,0.039979,0,50,1,115,0.040989413988657845,-27.395475819032765,55.14881780250347,10.05575117370892,10.05575117370892,0.55,-4.4718802835448246e-07
2570,64.4,0.033961,0,50,1,115,0.040989413988657845,-28.308658346333857,55.838178025034765,10.05575117370892,10.05575117370892,0.56,-4.3604515036116074e-07
2571,65.55,0.03192,0,50,1,115,0.040989413988657845,-29.22184087363495,56.527538247566056,10.05575117370892,10.05575117370892,0.57,-4.256057012717322e-07
2572,66.7,0.03083,0,50,1,115,0.040989413988657845,-30.135023400936042,57.21689847009735,10.05575117370892,10.05575117370892,0.5800000000000001,-4.15794875161003e-07
2573,67.85,0.030076,0,50,1,115,0.040989413988657845,-31.048205928237135,57.90625869262865,10.05575117370892,10.05575117370892,0.59,-4.065478258156284e-07
2574,69.0,0.029379000000000002,0,50,1,115,0.040989413988657845,-31.961388455538227,58.59561891515994,10.05575117370892,10.05575117370892,0.6,-3.978078937838135e-07
2575,72.45,0.027368,0,50,1,115,0.040989413988657845,-34.7009360374415,60.663699582753814,10.05575117370892,10.05575117370892,0.63,-3.741649049475452e-07
2576,75.9,0.025608999999999996,0,50,1,115,0.040989413988657845,-37.44048361934478,62.7317802503477,10.05575117370892,10.05575117370892,0.66,-3.5362211056579333e-07
2577,79.35,0.023972999999999998,0,50,1,115,0.040989413988657845,-40.180031201248056,64.79986091794157,10.05575117370892,10.05575117370892,0.69,-3.3544341888336934e-07
2578,82.8,0.022356,0,50,1,115,0.040989413988657845,-42.91957878315133,66.86794158553546,10.05575117370892,10.05575117370892,0.72,-3.1910339462557255e-07
2579,86.25,0.020769,0,50,1,115,0.040989413988657845,-45.65912636505461,68.93602225312934,10.05575117370892,10.05575117370892,0.75,-3.0421549170686065e-07
2580,89.7,0.019272,0,50,1,115,0.040989413988657845,-48.398673946957885,71.00410292072321,10.05575117370892,10.05575117370892,0.78,-2.9049136011609154e-07
2581,93.15,0.017853,0,50,1,115,0.040989413988657845,-51.13822152886116,73.0721835883171,10.05575117370892,10.05575117370892,0.81,-2.777101459778245e-07
2582,96.6,0.016588,0,50,1,115,0.040989413988657845,-53.87776911076444,75.14026425591098,10.05575117370892,10.05575117370892,0.84,-2.657028955728584e-07
2583,100.05,0.015481,0,50,1,115,0.040989413988657845,-56.617316692667714,77.20834492350485,10.05575117370892,10.05575117370892,0.87,-2.543361656556601e-07
2584,103.5,0.01445,0,50,1,115,0.040989413988657845,-59.35686427457099,79.27642559109874,10.05575117370892,10.05575117370892,0.9,-2.435034129177694e-07
2585,106.95,0.013497,0,50,1,115,0.040989413988657845,-62.09641185647427,81.34450625869262,10.05575117370892,10.05575117370892,0.93,-2.3312121793242168e-07
